name,type,start_time,duration,"t","speedLimit","gear","driveMode","zeroStart","lightEnable","nSpeedMagnets","wheelDiameter","boostSensitivity","boostStrength","currentLimit","underVoltage","speed","cruiseEnable","powerMagnetType","CRC"
"FocanGZ3-RX","GZ3_RX",39.332608,0.014546,37.622936,,,,,,,,,,,,,,,"151"
"FocanGZ3-TX","GZ3_TX",39.405345,0.034895,37.69567299999999,"20","3","2","1","0","30","100","2","5","18","31.0","1000","0","8","118"
"FocanGZ3-RX","GZ3_RX",39.441275,0.014544,37.73160299999999,,,,,,,,,,,,,,,"151"
"FocanGZ3-TX","GZ3_TX",39.515073,0.03656,37.805401,"20","3","2","1","0","30","100","2","5","18","31.0","1000","0","8","118"
"FocanGZ3-RX","GZ3_RX",39.552011,0.014544,37.842339,,,,,,,,,,,,,,,"151"
"FocanGZ3-TX","GZ3_TX",39.62511,0.036974,37.915438,"20","3","2","1","0","30","100","2","5","18","31.0","1000","0","8","118"
"FocanGZ3-RX","GZ3_RX",39.662689,0.014546,37.953017,,,,,,,,,,,,,,,"151"
"FocanGZ3-TX","GZ3_TX",39.734835,0.036453,38.025163,"20","3","2","1","0","30","100","2","5","18","31.0","1000","0","8","118"
"FocanGZ3-RX","GZ3_RX",39.77238,0.014544,38.062708,,,,,,,,,,,,,,,"151"
"FocanGZ3-TX","GZ3_TX",39.84477,0.035936,38.135098,"20","3","2","1","0","30","100","2","5","18","31.0","1000","0","8","118"
"FocanGZ3-RX","GZ3_RX",39.88107,0.014546,38.171398,,,,,,,,,,,,,,,"151"
"FocanGZ3-TX","GZ3_TX",39.954498,0.036764,38.244826,"20","3","2","1","0","30","100","2","5","18","31.0","1000","0","8","118"
"FocanGZ3-RX","GZ3_RX",39.991785,0.014546,38.282113,,,,,,,,,,,,,,,"151"
"FocanGZ3-TX","GZ3_TX",40.064426,0.035412,38.354754,"20","3","2","1","0","30","100","2","5","18","31.0","1000","0","8","118"
"FocanGZ3-RX","GZ3_RX",40.100449,0.014546,38.390777,,,,,,,,,,,,,,,"151"
"FocanGZ3-TX","GZ3_TX",40.174348,0.037494,38.46467600000001,"20","3","2","1","0","30","100","2","5","18","31.0","1000","0","8","118"
"FocanGZ3-RX","GZ3_RX",40.212187,0.014545,38.502515,,,,,,,,,,,,,,,"151"
"FocanGZ3-TX","GZ3_TX",40.284588,0.036454,38.574916,"20","3","2","1","0","30","100","2","5","18","31.0","1000","0","8","118"
"FocanGZ3-RX","GZ3_RX",40.321838,0.014546,38.612166,,,,,,,,,,,,,,,"151"
"FocanGZ3-TX","GZ3_TX",40.394511,0.036242,38.684839,"20","3","2","1","0","30","100","2","5","18","31.0","1000","0","8","118"
"FocanGZ3-RX","GZ3_RX",40.431524,0.014544,38.721852000000005,,,,,,,,,,,,,,,"151"
"FocanGZ3-TX","GZ3_TX",40.504953,0.03697,38.795281,"20","3","2","1","0","30","100","2","5","18","31.0","1000","0","8","118"
"FocanGZ3-RX","GZ3_RX",40.542258,0.014544,38.832586,,,,,,,,,,,,,,,"151"
"FocanGZ3-TX","GZ3_TX",40.614875,0.036345,38.905203,"20","3","2","1","0","30","100","2","5","18","31.0","1000","0","8","118"
"FocanGZ3-RX","GZ3_RX",40.651895,0.014543,38.942223000000006,,,,,,,,,,,,,,,"151"
"FocanGZ3-TX","GZ3_TX",40.725005,0.037595,39.015333000000005,"20","3","2","1","0","30","100","2","5","18","31.0","1000","0","8","118"
"FocanGZ3-RX","GZ3_RX",40.763618,0.014545,39.053946,,,,,,,,,,,,,,,"151"
"FocanGZ3-TX","GZ3_TX",40.834926,0.037078,39.125254,"20","3","2","1","0","30","100","2","5","18","31.0","1000","0","8","118"
"FocanGZ3-RX","GZ3_RX",40.87231,0.014545,39.162638,,,,,,,,,,,,,,,"151"
"FocanGZ3-TX","GZ3_TX",40.945269,0.036452,39.235597,"20","3","2","1","0","30","100","2","5","18","31.0","1000","0","8","118"
"FocanGZ3-RX","GZ3_RX",40.98199,0.014545,39.272318000000006,,,,,,,,,,,,,,,"151"
"FocanGZ3-TX","GZ3_TX",41.055088,0.036971,39.345416,"20","3","2","1","0","30","100","2","5","18","31.0","1000","0","8","118"
"FocanGZ3-RX","GZ3_RX",41.092659,0.014544,39.382987,,,,,,,,,,,,,,,"151"
"FocanGZ3-TX","GZ3_TX",41.16522,0.036556,39.455548,"20","3","2","1","0","30","100","2","5","18","31.0","1000","0","8","118"
"FocanGZ3-RX","GZ3_RX",41.202366,0.014543,39.49269399999999,,,,,,,,,,,,,,,"151"
"FocanGZ3-TX","GZ3_TX",41.275246,0.036762,39.565574,"20","3","2","1","0","30","100","2","5","18","31.0","1000","0","8","118"
"FocanGZ3-RX","GZ3_RX",41.31303,0.014544,39.603358,,,,,,,,,,,,,,,"151"
"FocanGZ3-TX","GZ3_TX",41.385691,0.037077,39.67601900000001,"20","3","2","1","0","30","100","2","5","18","31.0","1000","0","8","118"
"FocanGZ3-RX","GZ3_RX",41.423732,0.014544,39.71406,,,,,,,,,,,,,,,"151"
"FocanGZ3-TX","GZ3_TX",41.495616,0.036036,39.785944,"20","3","2","1","0","30","100","2","5","18","31.0","1000","0","8","118"
"FocanGZ3-RX","GZ3_RX",41.532389,0.014545,39.82271700000001,,,,,,,,,,,,,,,"151"
"FocanGZ3-TX","GZ3_TX",41.605851,0.037076,39.89617900000001,"20","3","2","1","0","30","100","2","5","18","31.0","1000","0","8","118"
"FocanGZ3-RX","GZ3_RX",41.643134,0.014545,39.933462000000006,,,,,,,,,,,,,,,"151"
"FocanGZ3-TX","GZ3_TX",41.715783,0.0376,40.00611100000001,"20","3","2","1","0","30","100","2","5","18","31.0","1000","0","8","118"
"FocanGZ3-RX","GZ3_RX",41.753841,0.014545,40.04416900000001,,,,,,,,,,,,,,,"151"
"FocanGZ3-TX","GZ3_TX",41.82603,0.038015,40.116358000000005,"20","3","2","1","0","30","100","2","5","18","31.0","1000","0","8","118"
"FocanGZ3-RX","GZ3_RX",41.864549,0.014547,40.154877,,,,,,,,,,,,,,,"151"
"FocanGZ3-TX","GZ3_TX",41.935969,0.038013,40.226297,"20","3","2","1","0","30","100","2","5","18","31.0","1000","0","8","118"
"FocanGZ3-RX","GZ3_RX",41.974234,0.014545,40.264562000000005,,,,,,,,,,,,,,,"151"
"FocanGZ3-TX","GZ3_TX",42.046209,0.036977,40.336537,"20","3","2","1","0","30","100","2","5","18","31.0","1000","0","8","118"
"FocanGZ3-RX","GZ3_RX",42.083886,0.014544,40.374214,,,,,,,,,,,,,,,"151"
"FocanGZ3-TX","GZ3_TX",42.156144,0.036766,40.446472,"20","3","2","1","0","30","100","2","5","18","31.0","1000","0","8","118"
"FocanGZ3-RX","GZ3_RX",42.19357,0.014544,40.483898,,,,,,,,,,,,,,,"151"
"FocanGZ3-TX","GZ3_TX",42.266591,0.037593,40.556919,"20","3","2","1","0","30","100","2","5","18","31.0","1000","0","8","118"
"FocanGZ3-RX","GZ3_RX",42.304317,0.014546,40.594645,,,,,,,,,,,,,,,"151"
"FocanGZ3-TX","GZ3_TX",42.376517,0.036975,40.666845,"20","3","2","1","0","30","100","2","5","18","31.0","1000","0","8","118"
"FocanGZ3-RX","GZ3_RX",42.414007,0.014545,40.704335,,,,,,,,,,,,,,,"151"
"FocanGZ3-TX","GZ3_TX",42.486761,0.037077,40.777089,"20","3","2","1","0","30","100","2","5","18","31.0","1000","0","8","118"
"FocanGZ3-RX","GZ3_RX",42.524678,0.014546,40.81500600000001,,,,,,,,,,,,,,,"151"
"FocanGZ3-TX","GZ3_TX",42.596692,0.037078,40.88702,"20","3","2","1","0","30","100","2","5","18","31.0","1000","0","8","118"
"FocanGZ3-RX","GZ3_RX",42.634359,0.014543,40.924687000000006,,,,,,,,,,,,,,,"151"
"FocanGZ3-TX","GZ3_TX",42.70704,0.035414,40.997368,"20","3","2","1","0","30","100","2","5","18","31.0","1000","0","8","118"
"FocanGZ3-RX","GZ3_RX",42.743038,0.014545,41.033366,,,,,,,,,,,,,,,"151"
"FocanGZ3-TX","GZ3_TX",42.81697,0.037386,41.107298,"20","3","2","1","0","30","100","2","5","18","31.0","1000","0","8","118"
"FocanGZ3-RX","GZ3_RX",42.854769,0.014543,41.145097,,,,,,,,,,,,,,,"151"
"FocanGZ3-TX","GZ3_TX",42.927101,0.036452,41.217429,"20","3","2","1","0","30","100","2","5","18","31.0","1000","0","8","118"
"FocanGZ3-RX","GZ3_RX",42.964414,0.014544,41.254742,,,,,,,,,,,,,,,"151"
"FocanGZ3-TX","GZ3_TX",43.037025,0.036765,41.327353,"20","3","2","1","0","30","100","2","5","18","31.0","1000","0","8","118"
"FocanGZ3-RX","GZ3_RX",43.074126,0.014545,41.364454,,,,,,,,,,,,,,,"151"
"FocanGZ3-TX","GZ3_TX",43.147472,0.037078,41.4378,"20","3","2","1","0","30","100","2","5","18","31.0","1000","0","8","118"
"FocanGZ3-RX","GZ3_RX",43.184833,0.014545,41.475161,,,,,,,,,,,,,,,"151"
"FocanGZ3-TX","GZ3_TX",43.257508,0.036352,41.54783600000001,"20","3","2","1","0","30","100","2","5","18","31.0","1000","0","8","118"
"FocanGZ3-RX","GZ3_RX",43.294477,0.014544,41.584805,,,,,,,,,,,,,,,"151"
"FocanGZ3-TX","GZ3_TX",43.367551,0.03708,41.657879,"20","3","2","1","0","30","100","2","5","18","31.0","1000","0","8","118"
"FocanGZ3-RX","GZ3_RX",43.405244,0.014545,41.695572000000006,,,,,,,,,,,,,,,"156"
"FocanGZ3-TX","GZ3_TX",43.477487,0.037597,41.767815,"20","3","2","1","0","30","100","2","5","18","31.0","1000","0","8","118"
"FocanGZ3-RX","GZ3_RX",43.515942,0.014544,41.806270000000005,,,,,,,,,,,,,,,"119"
"FocanGZ3-TX","GZ3_TX",43.587725,0.036556,41.878053,"20","3","2","1","0","30","100","2","5","18","31.0","1000","0","8","118"
"FocanGZ3-RX","GZ3_RX",43.624656,0.014545,41.91498400000001,,,,,,,,,,,,,,,"57"
"FocanGZ3-TX","GZ3_TX",43.697656,0.03708,41.98798400000001,"20","3","2","1","0","30","100","2","5","18","31.0","900","0","8","26"
"FocanGZ3-RX","GZ3_RX",43.735373,0.014545,42.025701,,,,,,,,,,,,,,,"223"
"FocanGZ3-TX","GZ3_TX",43.807908,0.036974,42.098236,"20","3","2","1","0","30","100","2","5","18","31.0","900","0","8","26"
"FocanGZ3-RX","GZ3_RX",43.845046,0.014545,42.135374000000006,,,,,,,,,,,,,,,"184"
"FocanGZ3-TX","GZ3_TX",43.917942,0.037181,42.20827,"20","3","2","1","0","30","100","2","5","18","31.0","900","0","8","26"
"FocanGZ3-RX","GZ3_RX",43.955748,0.014545,42.246076,,,,,,,,,,,,,,,"168"
"FocanGZ3-TX","GZ3_TX",44.028291,0.038117,42.318619000000005,"20","3","2","1","0","30","100","2","5","18","31.0","900","0","8","26"
"FocanGZ3-RX","GZ3_RX",44.067425,0.014545,42.357753,,,,,,,,,,,,,,,"173"
"FocanGZ3-TX","GZ3_TX",44.138325,0.036454,42.42865300000001,"20","3","2","1","0","30","100","2","5","18","31.0","900","0","8","26"
"FocanGZ3-RX","GZ3_RX",44.175107,0.014544,42.465435,,,,,,,,,,,,,,,"144"
"FocanGZ3-TX","GZ3_TX",44.248461,0.037493,42.538789,"20","3","2","1","0","30","100","2","5","18","31.0","930","0","8","60"
"FocanGZ3-RX","GZ3_RX",44.286781,0.014544,42.577109,,,,,,,,,,,,,,,"149"
"FocanGZ3-TX","GZ3_TX",44.358389,0.036557,42.648717000000005,"20","3","2","1","0","30","100","2","5","18","31.0","927","0","8","1"
"FocanGZ3-RX","GZ3_RX",44.395489,0.014544,42.685817,,,,,,,,,,,,,,,"152"
"FocanGZ3-TX","GZ3_TX",44.468629,0.037493,42.758957,"20","3","2","1","0","30","100","2","5","18","31.0","718","0","8","81"
"FocanGZ3-RX","GZ3_RX",44.507169,0.014545,42.79749699999999,,,,,,,,,,,,,,,"158"
"FocanGZ3-TX","GZ3_TX",44.578454,0.036558,42.868782,"20","3","2","1","0","30","100","2","5","18","31.0","0","0","8","157"
"FocanGZ3-RX","GZ3_RX",44.615883,0.014545,42.906211,,,,,,,,,,,,,,,"156"
"FocanGZ3-TX","GZ3_TX",44.688797,0.036454,42.979125,"20","3","2","1","0","30","100","2","5","18","31.0","0","0","8","157"
"FocanGZ3-RX","GZ3_RX",44.725489,0.014544,43.015817000000006,,,,,,,,,,,,,,,"154"
"FocanGZ3-TX","GZ3_TX",44.798732,0.037704,43.08906,"20","3","2","1","0","30","100","2","5","18","31.0","0","0","8","157"
"FocanGZ3-RX","GZ3_RX",44.837179,0.014546,43.127507,,,,,,,,,,,,,,,"167"
"FocanGZ3-TX","GZ3_TX",44.90908,0.037079,43.199408000000005,"20","3","2","1","0","30","100","2","5","18","31.0","0","0","8","157"
"FocanGZ3-RX","GZ3_RX",44.946857,0.014543,43.23718500000001,,,,,,,,,,,,,,,"207"
"FocanGZ3-TX","GZ3_TX",45.019012,0.035515,43.30934,"20","3","2","1","0","30","100","2","5","18","31.0","0","0","8","157"
"FocanGZ3-RX","GZ3_RX",45.055244,0.014544,43.345572,,,,,,,,,,,,,,,"212"
"FocanGZ3-TX","GZ3_TX",45.129151,0.038121,43.419479,"20","3","2","1","0","30","100","2","5","18","31.0","0","0","8","157"
"FocanGZ3-RX","GZ3_RX",45.168005,0.014547,43.458333,,,,,,,,,,,,,,,"242"
"FocanGZ3-TX","GZ3_TX",45.239187,0.038013,43.529515,"20","3","2","1","0","30","100","2","5","18","31.0","0","0","8","157"
"FocanGZ3-RX","GZ3_RX",45.277733,0.014545,43.568061,,,,,,,,,,,,,,,"36"
"FocanGZ3-TX","GZ3_TX",45.349425,0.037495,43.639753,"20","3","2","1","0","30","100","2","5","18","31.0","0","0","8","157"
"FocanGZ3-RX","GZ3_RX",45.38742,0.014547,43.677748,,,,,,,,,,,,,,,"108"
"FocanGZ3-TX","GZ3_TX",45.459249,0.038013,43.749577,"20","3","2","1","0","30","100","2","5","18","31.0","0","0","8","157"
"FocanGZ3-RX","GZ3_RX",45.498098,0.014545,43.788426,,,,,,,,,,,,,,,"187"
"FocanGZ3-TX","GZ3_TX",45.569491,0.036973,43.859819,"20","3","2","1","0","30","100","2","5","18","31.0","0","0","8","157"
"FocanGZ3-RX","GZ3_RX",45.606791,0.014545,43.89711900000001,,,,,,,,,,,,,,,"18"
"FocanGZ3-TX","GZ3_TX",45.679418,0.0377,43.969746,"20","3","2","1","0","30","100","2","5","18","31.0","407","0","8","11"
"FocanGZ3-RX","GZ3_RX",45.717501,0.014545,44.007829,,,,,,,,,,,,,,,"206"
"FocanGZ3-TX","GZ3_TX",45.789764,0.038119,44.08009199999999,"20","3","2","1","0","30","100","2","5","18","31.0","1000","0","8","118"
"FocanGZ3-RX","GZ3_RX",45.828292,0.014545,44.11861999999999,,,,,,,,,,,,,,,"105"
"FocanGZ3-TX","GZ3_TX",45.899804,0.036455,44.190132000000006,"20","3","2","1","0","30","100","2","5","18","31.0","1000","0","8","118"
"FocanGZ3-RX","GZ3_RX",45.936905,0.014546,44.227233000000005,,,,,,,,,,,,,,,"51"
"FocanGZ3-TX","GZ3_TX",46.009948,0.037081,44.30027600000001,"20","3","2","1","0","30","100","2","5","18","31.0","1000","0","8","118"
"FocanGZ3-RX","GZ3_RX",46.04762,0.014546,44.33794800000001,,,,,,,,,,,,,,,"208"
"FocanGZ3-TX","GZ3_TX",46.119881,0.037494,44.410209,"20","3","2","1","0","30","100","2","5","18","31.0","1000","0","8","118"
"FocanGZ3-RX","GZ3_RX",46.158334,0.014546,44.448662000000006,,,,,,,,,,,,,,,"181"
"FocanGZ3-TX","GZ3_TX",46.23012,0.035933,44.520448,"20","3","2","1","0","30","100","2","5","18","31.0","1000","0","8","118"
"FocanGZ3-RX","GZ3_RX",46.266989,0.014544,44.557317000000005,,,,,,,,,,,,,,,"170"
"FocanGZ3-TX","GZ3_TX",46.339944,0.036557,44.630272000000005,"20","3","2","1","0","30","100","2","5","18","31.0","1000","0","8","118"
"FocanGZ3-RX","GZ3_RX",46.376736,0.014547,44.667064,,,,,,,,,,,,,,,"146"
"FocanGZ3-TX","GZ3_TX",46.450183,0.036556,44.740511000000005,"20","3","2","1","0","30","100","2","5","18","31.0","1000","0","8","118"
"FocanGZ3-RX","GZ3_RX",46.487398,0.014547,44.777726,,,,,,,,,,,,,,,"144"
"FocanGZ3-TX","GZ3_TX",46.560211,0.037701,44.850539000000005,"20","3","2","1","0","30","100","2","5","18","31.0","906","0","8","20"
"FocanGZ3-RX","GZ3_RX",46.598172,0.014546,44.8885,,,,,,,,,,,,,,,"148"
"FocanGZ3-TX","GZ3_TX",46.670556,0.037595,44.960884,"20","3","2","1","0","30","100","2","5","18","31.0","895","0","8","225"
"FocanGZ3-RX","GZ3_RX",46.708825,0.014546,44.999153,,,,,,,,,,,,,,,"152"
"FocanGZ3-TX","GZ3_TX",46.780483,0.036036,45.070811,"20","3","2","1","0","30","100","2","5","18","31.0","895","0","8","225"
"FocanGZ3-RX","GZ3_RX",46.817486,0.014547,45.107814000000005,,,,,,,,,,,,,,,"158"
"FocanGZ3-TX","GZ3_TX",46.890623,0.038117,45.180951,"20","3","2","1","0","30","100","2","5","18","31.0","946","0","8","44"
"FocanGZ3-RX","GZ3_RX",46.929288,0.014546,45.219616,,,,,,,,,,,,,,,"156"
"FocanGZ3-TX","GZ3_TX",47.000549,0.0376,45.290877,"20","3","2","1","0","30","100","2","5","18","31.0","1000","0","8","118"
"FocanGZ3-RX","GZ3_RX",47.038927,0.014547,45.329255,,,,,,,,,,,,,,,"157"
"FocanGZ3-TX","GZ3_TX",47.110896,0.036453,45.40122399999999,"20","3","2","1","0","30","100","2","5","18","31.0","1000","0","8","118"
"FocanGZ3-RX","GZ3_RX",47.147655,0.014546,45.437983,,,,,,,,,,,,,,,"157"
"FocanGZ3-TX","GZ3_TX",47.220716,0.036556,45.511044,"20","3","2","1","0","30","100","2","5","18","31.0","1000","0","8","118"
"FocanGZ3-RX","GZ3_RX",47.258318,0.014545,45.548646,,,,,,,,,,,,,,,"130"
"FocanGZ3-TX","GZ3_TX",47.330955,0.036451,45.621283000000005,"20","3","2","1","0","30","100","2","5","18","31.0","1000","0","8","118"
"FocanGZ3-RX","GZ3_RX",47.368007,0.014545,45.658335,,,,,,,,,,,,,,,"130"
"FocanGZ3-TX","GZ3_TX",47.440881,0.034789,45.73120899999999,"20","3","2","1","0","30","100","2","5","18","31.0","1000","0","8","118"
"FocanGZ3-RX","GZ3_RX",47.476673,0.014545,45.76700099999999,,,,,,,,,,,,,,,"130"
"FocanGZ3-TX","GZ3_TX",47.551328,0.037596,45.841656,"20","3","2","1","0","30","100","2","5","18","31.0","1000","0","8","118"
"FocanGZ3-RX","GZ3_RX",47.589498,0.014546,45.879826,,,,,,,,,,,,,,,"157"
"FocanGZ3-TX","GZ3_TX",47.661254,0.036453,45.951582,"20","3","2","1","0","30","100","2","5","18","31.0","1000","0","8","118"
"FocanGZ3-RX","GZ3_RX",47.698183,0.014545,45.988511,,,,,,,,,,,,,,,"130"
"FocanGZ3-TX","GZ3_TX",47.771392,0.036558,46.06172,"20","3","2","1","0","30","100","2","5","18","31.0","1000","0","8","118"
"FocanGZ3-RX","GZ3_RX",47.80883,0.014545,46.099158,,,,,,,,,,,,,,,"130"
"FocanGZ3-TX","GZ3_TX",47.881324,0.038014,46.171652,"20","3","2","1","0","30","100","2","5","18","31.0","1000","0","8","118"
"FocanGZ3-RX","GZ3_RX",47.919599,0.014546,46.20992699999999,,,,,,,,,,,,,,,"157"
"FocanGZ3-TX","GZ3_TX",47.991572,0.035415,46.2819,"20","3","2","1","0","30","100","2","5","18","31.0","1000","0","8","118"
"FocanGZ3-RX","GZ3_RX",48.027244,0.014545,46.317572000000006,,,,,,,,,,,,,,,"157"
"FocanGZ3-TX","GZ3_TX",48.101397,0.036974,46.391725,"20","3","2","1","0","30","100","2","5","18","31.0","1000","0","8","118"
"FocanGZ3-RX","GZ3_RX",48.138985,0.014545,46.429313,,,,,,,,,,,,,,,"130"
"FocanGZ3-TX","GZ3_TX",48.211526,0.03801,46.501854,"20","3","2","1","0","30","100","2","5","18","31.0","1000","0","8","118"
"FocanGZ3-RX","GZ3_RX",48.249694,0.014546,46.540022,,,,,,,,,,,,,,,"131"
"FocanGZ3-TX","GZ3_TX",48.321441,0.036761,46.611769,"20","3","2","1","0","30","100","2","5","18","31.0","1000","0","8","118"
"FocanGZ3-RX","GZ3_RX",48.358359,0.014547,46.648687,,,,,,,,,,,,,,,"130"
"FocanGZ3-TX","GZ3_TX",48.431879,0.037489,46.722207000000004,"20","3","2","1","0","30","100","2","5","18","31.0","1000","0","8","118"
"FocanGZ3-RX","GZ3_RX",48.47004,0.014545,46.760368,,,,,,,,,,,,,,,"130"
"FocanGZ3-TX","GZ3_TX",48.541796,0.036969,46.83212399999999,"20","3","2","1","0","30","100","2","5","18","31.0","1000","0","8","114"
"FocanGZ3-RX","GZ3_RX",48.579728,0.014547,46.870056000000005,,,,,,,,,,,,,,,"130"
"FocanGZ3-TX","GZ3_TX",48.65192,0.038112,46.942248,"20","3","2","1","0","30","100","2","5","18","31.0","656","0","8","11"
"FocanGZ3-RX","GZ3_RX",48.690498,0.014545,46.980826,,,,,,,,,,,,,,,"131"
"FocanGZ3-TX","GZ3_TX",48.76194,0.038011,47.052268000000005,"20","3","2","1","0","30","100","2","5","18","31.0","424","0","8","48"
"FocanGZ3-RX","GZ3_RX",48.800193,0.014546,47.090521,,,,,,,,,,,,,,,"131"
"FocanGZ3-TX","GZ3_TX",48.872166,0.035409,47.162494,"20","3","2","1","0","30","100","2","5","18","31.0","0","0","8","153"
"FocanGZ3-RX","GZ3_RX",48.90778,0.014545,47.198108,,,,,,,,,,,,,,,"148"
"FocanGZ3-TX","GZ3_TX",48.981976,0.036555,47.272304000000005,"20","3","2","1","0","30","100","2","5","18","31.0","0","0","8","153"
"FocanGZ3-RX","GZ3_RX",49.019459,0.014546,47.309787,,,,,,,,,,,,,,,"161"
"FocanGZ3-TX","GZ3_TX",49.092105,0.034994,47.382433,"20","3","2","1","0","30","100","2","5","18","31.0","0","0","8","157"
"FocanGZ3-RX","GZ3_RX",49.128124,0.014546,47.418452,,,,,,,,,,,,,,,"207"
"FocanGZ3-TX","GZ3_TX",49.202128,0.037698,47.49245600000001,"20","3","2","1","0","30","100","2","5","18","31.0","0","0","8","157"
"FocanGZ3-RX","GZ3_RX",49.240889,0.014545,47.531217000000005,,,,,,,,,,,,,,,"237"
"FocanGZ3-TX","GZ3_TX",49.312564,0.036554,47.602892,"20","3","2","1","0","30","100","2","5","18","31.0","0","0","8","157"
"FocanGZ3-RX","GZ3_RX",49.349606,0.014546,47.63993400000001,,,,,,,,,,,,,,,"13"
"FocanGZ3-TX","GZ3_TX",49.422482,0.036448,47.712810000000005,"20","3","2","1","0","30","100","2","5","18","31.0","0","0","8","157"
"FocanGZ3-RX","GZ3_RX",49.459283,0.014545,47.749611,,,,,,,,,,,,,,,"33"
"FocanGZ3-TX","GZ3_TX",49.532606,0.037593,47.82293400000001,"20","3","2","1","0","30","100","2","5","18","31.0","0","0","8","157"
"FocanGZ3-RX","GZ3_RX",49.570989,0.014545,47.86131699999999,,,,,,,,,,,,,,,"106"
"FocanGZ3-TX","GZ3_TX",49.642628,0.036972,47.93295600000001,"20","3","2","1","0","30","100","2","5","18","31.0","0","0","8","157"
"FocanGZ3-RX","GZ3_RX",49.680668,0.014544,47.970996,,,,,,,,,,,,,,,"180"
"FocanGZ3-TX","GZ3_TX",49.752761,0.03801,48.043089,"20","3","2","1","0","30","100","2","5","18","31.0","456","0","8","84"
"FocanGZ3-RX","GZ3_RX",49.791376,0.014546,48.081704,,,,,,,,,,,,,,,"56"
"FocanGZ3-TX","GZ3_TX",49.862684,0.03739,48.15301200000001,"20","3","2","1","0","30","100","2","5","18","31.0","855","0","8","201"
"FocanGZ3-RX","GZ3_RX",49.901124,0.014544,48.191452000000005,,,,,,,,,,,,,,,"188"
"FocanGZ3-TX","GZ3_TX",49.972822,0.036455,48.26315,"20","3","2","1","0","30","100","2","5","18","31.0","904","0","8","22"
"FocanGZ3-RX","GZ3_RX",50.009851,0.014546,48.300179,,,,,,,,,,,,,,,"58"
"FocanGZ3-TX","GZ3_TX",50.082758,0.03718,48.373086,"20","3","2","1","0","30","100","2","5","18","31.0","1000","0","8","118"
"FocanGZ3-RX","GZ3_RX",50.120585,0.014547,48.410913,,,,,,,,,,,,,,,"214"
"FocanGZ3-TX","GZ3_TX",50.1931,0.037599,48.483428,"20","3","2","1","0","30","100","2","5","18","31.0","1000","0","8","118"
"FocanGZ3-RX","GZ3_RX",50.231289,0.014546,48.521617,,,,,,,,,,,,,,,"182"
"FocanGZ3-TX","GZ3_TX",50.30303,0.036037,48.593358,"20","3","2","1","0","30","100","2","5","18","31.0","1000","0","8","118"
"FocanGZ3-RX","GZ3_RX",50.339899,0.014546,48.630227000000005,,,,,,,,,,,,,,,"165"
"FocanGZ3-TX","GZ3_TX",50.413271,0.036974,48.70359900000001,"20","3","2","1","0","30","100","2","5","18","31.0","1000","0","8","118"
"FocanGZ3-RX","GZ3_RX",50.450677,0.014547,48.741005,,,,,,,,,,,,,,,"144"
"FocanGZ3-TX","GZ3_TX",50.523205,0.036142,48.81353299999999,"20","3","2","1","0","30","100","2","5","18","31.0","1000","0","8","118"
"FocanGZ3-RX","GZ3_RX",50.560317,0.014547,48.850645,,,,,,,,,,,,,,,"145"
"FocanGZ3-TX","GZ3_TX",50.633553,0.035936,48.923881,"20","3","2","1","0","30","100","2","5","18","31.0","1000","0","8","118"
"FocanGZ3-RX","GZ3_RX",50.670065,0.014545,48.960393,,,,,,,,,,,,,,,"148"
"FocanGZ3-TX","GZ3_TX",50.743389,0.036561,49.033717,"20","3","2","1","0","30","100","2","5","18","31.0","0","0","8","157"
"FocanGZ3-RX","GZ3_RX",50.780724,0.014547,49.071052,,,,,,,,,,,,,,,"155"
"FocanGZ3-TX","GZ3_TX",50.85364,0.036978,49.143968,"20","3","2","1","0","30","100","2","5","18","31.0","0","0","8","157"
"FocanGZ3-RX","GZ3_RX",50.891451,0.014547,49.181779,,,,,,,,,,,,,,,"159"
"FocanGZ3-TX","GZ3_TX",50.963583,0.037707,49.253911,"20","3","2","1","0","30","100","2","5","18","31.0","0","0","8","157"
"FocanGZ3-RX","GZ3_RX",51.002113,0.014546,49.29244100000001,,,,,,,,,,,,,,,"147"
"FocanGZ3-TX","GZ3_TX",51.074049,0.036563,49.364377,"20","3","2","1","0","30","100","2","5","18","31.0","0","0","8","157"
"FocanGZ3-RX","GZ3_RX",51.110813,0.014546,49.401141,,,,,,,,,,,,,,,"191"
"FocanGZ3-TX","GZ3_TX",51.183992,0.035934,49.474320000000006,"20","3","2","1","0","30","100","2","5","18","31.0","0","0","8","157"
"FocanGZ3-RX","GZ3_RX",51.220497,0.014545,49.51082500000001,,,,,,,,,,,,,,,"197"
"FocanGZ3-TX","GZ3_TX",51.294129,0.038115,49.584457,"20","3","2","1","0","30","100","2","5","18","31.0","0","0","8","157"
"FocanGZ3-RX","GZ3_RX",51.333219,0.014546,49.623547,,,,,,,,,,,,,,,"229"
"FocanGZ3-TX","GZ3_TX",51.40405,0.037596,49.694378,"20","3","2","1","0","30","100","2","5","18","31.0","0","0","8","157"
"FocanGZ3-RX","GZ3_RX",51.44191,0.014545,49.732238,,,,,,,,,,,,,,,"7"
"FocanGZ3-TX","GZ3_TX",51.51429,0.035933,49.804618000000005,"20","3","2","1","0","30","100","2","5","18","31.0","0","0","8","157"
"FocanGZ3-RX","GZ3_RX",51.550573,0.014544,49.840901,,,,,,,,,,,,,,,"53"
